UserID,Sequence,JobTitle,JobCategoryID
635393,4,store manger customer relations,198
637628,1,electronics technician,194
637628,2,senior engineering technician,170
637628,3,senior engineering technician,170
638542,1,customer service and personal designer shopper,86
638542,2,sales associate lead sales associate,154
638542,3,general manager,35
638750,1,custodian,0
638750,2,data entry consultant,18
638750,3,office coordinator assistant,24
639109,1,receptionist front desk,56
639109,2,receptionist,54
639109,3,customer account representative,52
639109,4,para educator,0
639109,5,sales recruiting,4
639137,1,corporate paralegal,174
639137,2,corporate contracts paralegal,174
639916,1,control systems engineer illinois,152
639916,2,embedded systems engineer,83
639916,3,visiting teaching faculty and lab instructor,137
641244,1,lead associate,19
641244,2,customer service,1
641244,3,lister,0
641244,4,certified nursing assistant,130
641244,5,assistant manager,165
647570,2,r n supervisor,6
647629,1,4th in charge,0
647629,2,e4 team leader,33
647629,3,general merchandise team leader,33
647629,4,team leader in training,33
647846,1,field service representative,96
647846,2,crew member,150
647846,3,lead sorter,19
647846,5,warehouse specialist,46
649762,2,cage cashier,25
650506,1,shift supervisor,120
650506,5,ltl coordinator,7
650649,1,admissions nurse,107
650649,2,er rn,108
650649,3,er rn internship,159
650649,4,staff nurse,59
651580,1,registered barber prn,39
651580,2,field representative medical reviewer prn,96
651580,3,lpn,108
651580,4,collection specialist,3
651580,5,licensed practical nurse in hospital and geriatric settings,107
651920,1,freelance interior design,81
651920,2,au pair,0
651920,3,personal assistant,2
652275,1,maintenance manager,37
652275,2,maintenance technician,37
652275,3,contractor s assistant,132
652275,4,maintenance technician,37
652399,1,poultry processing,162
652399,2,emergency room security officer,38
652399,3,store associate,68
652399,4,federal officer,62
652399,5,checkpoint security officer,38
653945,1,assistant branch manager,2
653945,2,client service manager,156
653945,3,financial associate,69
653945,4,assistant store manager,68
654123,1,shipping recieving,66
654123,2,supervisor,6
654123,3,scale house operator,10
654123,4,sorter,0
654489,2,parking attendant,125
654489,4,crew leader,150
654489,5,cashier,25
654489,6,crew leader,150
654983,2,light house keeping,0
654983,4,homemaker,0
654983,6,manual laborer,160
656344,1,waitress,199
656344,2,merchandiser,77
656344,3,door to door sales phone sales,4
656344,4,waitress server host,91
656437,1,sales representative,16
656437,2,new and used automotive sales specialist,116
656437,3,inside account manager,192
656437,4,assistant golf professional,143
656437,5,assistant golf professional,143
656437,6,assistant golf professional head caddy master,157
656437,7,management operations,34
656521,1,operations support contractual,34
656521,2,boot camp instructor,87
656521,5,information management specialist contractual,134
656521,6,marketing intern and production assistant,43
656521,7,cabinet member,103
656521,8,marketing analytics business insight intern,36
656521,9,attended seminars in marketing employment branding,23
656836,1,customer service representative,1
656836,2,telemarketer,0
656836,3,laborer,160
656836,4,outdoor sales agent,45
656836,5,processing analyst,162
656836,6,customer service representative,1
656836,7,service associate representative,11
656836,8,customer service representative,1
656836,9,p s c clerk,13
656836,10,environmental specialists,0
657124,1,lockbox specialist,3
657124,2,customer service representative,1
657124,3,sales associate,154
657124,4,dietetics administration,80
657124,5,cashier and crew chief,150
657253,1,city driver,22
657253,2,p d driver,22
657253,3,p d driver,22
657253,4,p d driver,22
658081,1,office specialist,24
658081,2,immigration paralegal,174
658081,3,administrative assistant management trainee,20
658081,4,claims analyst revenue recovery,100
658081,5,marketing coordinator,23
658081,6,member services representative,103
659537,1,payroll specialist,3
659537,2,customer service,1
659537,3,data specialist,18
659537,4,ltl tracer,0
659537,5,laslle network,101
660936,1,project manager,27
660936,2,payroll support specialist,31
660936,3,payroll support specialist,31
660936,4,customer service representative,1
661411,1,direct support specialist,31
661411,2,direct support specialist,31
661411,3,cashier cook,85
661411,4,overnight cashier,25
663290,1,staffing manager,0
663290,2,account executive,192
663290,3,office manager,24
663290,4,assistant manager,165
664575,1,certified receipt inspector,130
664575,2,special materials representative lanmas,16
664575,3,warehouse co packing services coordinator,46
664575,4,buyer,145
664575,5,iso auditor,92
664575,6,warehouse coordinator,46
664575,7,operator plant,10
664575,8,utility worker,51
666204,1,warehouse representative,46
666204,2,marshall field,96
666327,1,accounting manager,44
666327,2,senior accountant analyst,184
666327,3,internal auditor,92
666327,4,junior accountant,184
666770,1,manager bartender,199
666770,2,bar manager bartender,199
666770,3,regional account manager sales representative,118
666770,4,waitress bartender,199
666770,5,server,91
667237,1,staff accountant,59
667237,2,cpa,0
667237,3,auditing consultant,14
667237,4,accounting intern,44
669226,1,sales associate teller personal banker,138
669226,2,sales associate,154
669226,3,basic child development,58
670097,1,cashier,25
672974,1,independent contract worker,153
672974,2,accounts receivable billing clerk,126
672974,3,accounts payable receivable billing specialists,61
672974,4,accounts payable clerk,61
672974,5,accounts payable administrator,61
672974,6,accounts payable clerk,61
672974,7,accounts payable assistant,61
672974,8,accounting assistant lvl i,44
672974,9,senior accounts payable clerk,61
673264,1,utilities equipment repairman duties,173
673264,2,security officer duties,38
673264,3,subpromoter marketing team event planner duties,168
673446,1,mobilepack team leader,33
673446,2,paralegal,174
673446,3,molecular and cellular biology office staff,59
673446,4,intern to executive management,36
673631,1,payment processor for state disbursement unit sdu,121
673631,2,customer service representative,1
673631,3,cashier,25
675261,1,service representative,16
675261,2,sales impact team member,103
675261,3,cashier,25
675317,1,retail,77
675317,2,retail,77
675317,3,retail,77
675385,1,human resources coordinator bowling,49
675385,2,strong customer service skills attention to detail and quick,1
675385,3,hris coordinator,7
675385,4,talent acquisition coordinator engine,7
675385,5,hris coordinator,7
675385,6,human resources payroll clerk administrative assistant,49
675626,1,cad drafter design engineer,81
675626,2,process product engineer,102
675626,3,project engineer,27
675626,4,mechanical service engineering manager,148
675626,5,mechanical design project engineer,148
675626,6,service engineer,8
675626,7,detailer,0
675750,1,customer service representative,1
675750,2,shipping receiving coordinator,65
675750,3,warehouse associate,46
675750,5,reuse patient care technician,135
675750,6,sales associate e commerce,154
675750,7,warehouse associate,46
675750,8,traffic inventory control specialist,113
676227,1,certified nursing assistant cna,130
676227,2,hotel night auditor front desk,92
676227,3,teacher s assistant special education,131
676227,5,children welfare attendant,125
676227,6,k 9 security officer,38
676227,7,front desk pbx reservation agent,56
677001,1,customer service advocate,1
677001,2,customer support rep,75
677001,3,staples customer service,1
677001,4,customer service assistant iii,1
677001,5,customer authorization rep,75
677001,6,staples cashier,25
677001,7,marshalls cashier,25
677004,1,human resource assistant,187
677004,2,supervisor,6
677004,3,substitute teacher,40
677004,4,sales associate,154
677004,5,3rd grade teacher,40
677531,1,patient care technician,135
677531,2,patient care technician,135
677531,3,assisting patients with adl s measuring and recording vital signs oral suctioning,30
677531,4,assisting,30
677531,5,assisting patients with adl s preparing them for meals measuring and recording vital signs,30
677531,6,cna,130
677907,1,pharmacy technician,164
677907,2,research assistant,112
677907,3,career library assistant,2
677907,4,peer educator,0
678566,1,fascia production,43
678566,2,team leader,33
678566,3,supervisor,6
678566,4,crew manager ii,150
678848,1,medical assistant,30
678848,2,medical assistant,30
678848,3,phlebotomist technician,5
678922,1,maintenance engineer,37
678922,2,shipping receiving supervisor,65
678922,3,pharmaceutical sales representative customer service,1
680545,1,upholsterer painter welder auto tech,178
680545,2,entry level tech,48
680545,3,lubrication technician,5
683881,1,various temp assign,147
683881,2,night auditor,92
683881,3,assistant manager,165
683881,4,help desk ii,71
683881,5,pc tech,57
683881,6,front desk clerk,56
684118,1,press brake department lead,64
684118,2,press brake technician and operator,10
684354,1,in home sales consultant,151
684354,2,eurodollar back month clerk,13
684489,1,paralegal,174
684489,2,latin teacher,40
684489,3,latin social studies teacher,117
684738,1,iii senior clinician,15
684738,2,assistant director of social services case management,141
690073,1,cashier clerk,25
690073,2,customer service,1
690073,3,customer service,1
691996,1,business associate,21
691996,2,patient account representative,135
691996,3,professional support staff,143
691996,4,telemarketer team lead,73
692447,1,warehouse associate,46
692447,2,shipping receiving clerk,65
692447,3,shipping receiving associate,65
692734,1,office manager connections,24
692734,2,customer service representative ii,94
692734,3,program assistant,76
692734,4,customer service representative ii,94
