UserID,City,State,Country,ZipCode,DegreeType,Major,GraduationDate,WorkHistoryCount,TotalYearsExperience,CurrentlyEmployed,ManagedOthers,ManagedHowMany,MajorCategoryID,Degree
1371887,Chicago,IL,US,60634,Master's,finance,1992-01-01,3,22.0,Yes,Yes,5,79.0,master s
1372411,Plainfield,IL,US,60585,Bachelor's,accounting and finance,1997-03-01,7,24.0,Yes,Yes,5,79.0,bachelor s
1374484,Chicago,IL,US,60629,High School,carpentry carpenter architecture,1997-06-01,5,15.0,Yes,Yes,6,132.0,high school
1374750,Aurora,IL,US,60506,Associate's,business,2011-05-01,3,9.0,Unknown,No,0,21.0,associate s
1375616,Chicago,IL,US,60645,Master's,computer science,2000-01-01,5,7.0,No,No,0,98.0,master s
1376955,Riverdale,IL,US,60827,Bachelor's,marketing management,2006-06-01,4,13.0,Yes,Yes,5,23.0,bachelor s
1379017,Berwyn,IL,US,60402,Bachelor's,forensic criminal investigations,2010-05-01,3,7.0,Yes,Yes,3,111.0,bachelor s
1379481,Belleville,IL,US,62221,High School,not applicable,2000-01-01,5,17.0,Yes,Yes,15,0.0,high school
1380955,Palos Hills,IL,US,60465,High School,not applicable,2000-01-01,5,21.0,Yes,No,0,0.0,high school
1381931,Chicago,IL,US,60629,Associate's,health care administration,2012-06-01,2,6.0,No,No,0,63.0,associate s
1382550,Country Club Hills,IL,US,60478,Unknown,nursing,1992-09-01,6,22.0,Yes,Yes,10,130.0,unknown
1383501,Peoria,IL,US,61614,Bachelor's,welding engineering,2010-05-01,5,29.0,Yes,Yes,5,170.0,bachelor s
1384245,Rantoul,IL,US,61866,High School,not applicable,1990-06-01,6,12.0,Yes,No,0,0.0,high school
1384433,Evergreen Park,IL,US,60805,Unknown,general studies,2000-01-01,4,12.0,No,Yes,10,117.0,unknown
1384681,Chicago,IL,US,60628,Unknown,unknown,2000-01-01,4,6.0,No,No,0,-1.0,unknown
1386603,Chicago,IL,US,60651,Associate's,cns computer network systems,2013-06-01,3,6.0,No,No,0,101.0,associate s
1387943,Chicago,IL,US,60615,Unknown,sociology,2000-01-01,3,14.0,Yes,No,0,0.0,unknown
1389577,Belleville,IL,US,62226,Vocational,practical nursing program,1995-05-01,3,13.0,Yes,No,0,76.0,vocational
1390796,Saint Charles,IL,US,60175,Associate's,microcomputer specialist,2011-06-01,3,3.0,No,No,0,3.0,associate s
1392470,Saint Charles,IL,US,60174,Associate's,early childhood education,2013-09-01,2,11.0,No,Yes,8,131.0,associate s
1394281,Freeport,IL,US,61032,Unknown,business,2000-01-01,5,11.0,Yes,No,0,21.0,unknown
1394803,Chicago,IL,US,60640,Bachelor's,kinesiology,1997-07-01,3,12.0,No,No,0,0.0,bachelor s
1396045,Maywood,IL,US,60153,Unknown,accounting and business management,2000-01-01,5,11.0,No,No,0,44.0,unknown
1396167,Chicago,IL,US,60651,Associate's,unknown,2000-01-01,4,7.0,No,No,0,-1.0,associate s
1396645,Schaumburg,IL,US,60194,Unknown,unknown,2000-01-01,2,11.0,Unknown,No,0,-1.0,unknown
1396886,Wheeling,IL,US,60090,Unknown,transportation law business management,1987-01-01,6,29.0,No,No,0,21.0,unknown
1398461,Chicago,IL,US,60634,Unknown,unknown,2000-01-01,6,19.0,No,No,0,-1.0,unknown
1399185,Chicago,IL,US,60653,Vocational,telecommunications technology technician,2004-12-01,4,11.0,No,Yes,20,128.0,vocational
1402252,Chicago,IL,US,60644,High School,not applicable,1997-01-01,4,9.0,Unknown,No,0,0.0,high school
1402740,Minooka,IL,US,60447,Bachelor's,accounting,2012-02-01,3,13.0,Yes,No,0,44.0,bachelor s
1404895,Aurora,IL,US,60504,High School,not applicable,2005-01-01,5,9.0,Yes,No,0,0.0,high school
1405605,Chicago,IL,US,60618,Bachelor's,marketing and accounting,1980-06-01,5,16.0,No,Yes,8,44.0,bachelor s
1406723,McHenry,IL,US,60050,High School,math science metal shop drafting and automotive,1987-06-01,9,24.0,No,Yes,30,98.0,high school
1406804,Matteson,IL,US,60443,Bachelor's,unknown,2000-01-01,4,17.0,No,Yes,10,-1.0,bachelor s
1406890,Palos Hills,IL,US,60465,Vocational,licensed practical vocational nurse training lpn lvn cert,2000-07-01,6,7.0,Yes,Yes,30,107.0,vocational
1409012,Berkeley,IL,US,60163,Bachelor's,accounting and business management,1999-06-01,2,13.0,Yes,No,0,44.0,bachelor s
1409045,Park Forest,IL,US,60466,Unknown,nurse nursing assistant aide and patient care assistant,2011-04-01,3,2.0,No,No,0,135.0,unknown
1411131,Chicago,IL,US,60653,Unknown,unknown,2000-01-01,0,11.0,Unknown,No,0,-1.0,unknown
1411940,Batavia,IL,US,60510,Bachelor's,interior design,1985-06-01,2,8.0,Yes,Yes,10,81.0,bachelor s
1413073,Chicago,IL,US,60656,High School,not applicable,1982-01-01,8,21.0,Yes,No,0,0.0,high school
1413636,Schaumburg,IL,US,60193,High School,not applicable,1993-06-01,4,10.0,Yes,No,0,0.0,high school
1415047,Annawan,IL,US,61234,High School,not applicable,2000-01-01,3,12.0,No,Yes,20,0.0,high school
1416418,Wheaton,IL,US,60189,Unknown,parks and recreation,2000-01-01,5,28.0,Yes,No,0,0.0,unknown
1416763,Mundelein,IL,US,60060,Bachelor's,psychology,2008-05-01,4,9.0,Unknown,No,0,173.0,bachelor s
1417903,Des Plaines,IL,US,60016,Bachelor's,civil engineering,1987-06-01,8,20.0,No,No,0,170.0,bachelor s
1418279,Romeoville,IL,US,60446,High School,unknown,2010-05-01,3,5.0,Yes,No,0,-1.0,high school
1419229,La Salle,IL,US,61301,High School,cosmetology cosmetologist general accounting,2001-06-01,3,5.0,No,Yes,8,44.0,high school
1421285,Chicago,IL,US,60543,Bachelor's,finance,1998-01-01,5,13.0,Yes,No,0,79.0,bachelor s
1421982,Steger,IL,US,60475,Bachelor's,technical management,2008-06-01,7,10.0,Unknown,No,0,74.0,bachelor s
1422427,Cicero,IL,US,60804,Bachelor's,criminal law and justoce,2013-05-01,2,5.0,Yes,No,0,111.0,bachelor s
1422691,Schaumburg,IL,US,60193,Bachelor's,business and engineering,2003-05-01,7,13.0,Yes,Yes,3,170.0,bachelor s
1422877,Maryville,IL,US,62062,Unknown,design and administration,2012-04-01,6,12.0,No,No,0,81.0,unknown
1422990,Chicago,IL,US,60620,Associate's,nursing,2013-05-01,4,13.0,Unknown,No,0,130.0,associate s
1423508,Arlington Heights,IL,US,60004,Unknown,computer and information sciences general,2004-06-01,5,6.0,No,Yes,15,134.0,unknown
1423622,Elgin,IL,US,60120,Unknown,unknown,2000-01-01,6,10.0,Yes,No,0,-1.0,unknown
1427060,Downers Grove,IL,US,60515,Bachelor's,finance and accounting,1983-03-01,9,26.0,No,Yes,10,79.0,bachelor s
1427771,Crest Hill,IL,US,60403,Master's,communication studies psychology,1992-01-01,3,18.0,Unknown,No,0,194.0,master s
1428482,Plainfield,IL,US,60544,Master's,business administration,1990-12-01,7,20.0,No,Yes,9,80.0,master s
1429443,Glendale Heights,IL,US,60139,Master's,business administration,2011-04-01,4,7.0,Yes,No,0,80.0,master s
1430671,Elk Grove Village,IL,US,60007,Bachelor's,accountancy,2000-01-01,0,11.0,No,Yes,4,0.0,bachelor s
1431983,Oswego,IL,US,60543,Bachelor's,computer animation,2007-06-01,2,8.0,Yes,No,0,110.0,bachelor s
1432087,Shorewood,IL,US,60543,Bachelor's,fiction writing,2000-01-01,2,5.0,No,No,0,0.0,bachelor s
1432733,Chicago,IL,US,60645,Unknown,unknown,2000-01-01,5,13.0,No,Yes,3,-1.0,unknown
1433321,Dolton,IL,US,60419,Unknown,unknown,2004-01-01,2,10.0,No,No,0,-1.0,unknown
1433392,Maywood,IL,US,60153,Bachelor's,history,2009-05-01,6,20.0,Yes,Yes,42,0.0,bachelor s
1433702,East Peoria,IL,US,61611,Associate's,arts science,2011-01-01,4,18.0,Yes,No,0,111.0,associate s
1434787,Hinsdale,IL,US,60521,High School,not applicable,2009-05-01,4,4.0,Yes,No,0,0.0,high school
1437865,Franklin Park,IL,US,60131,Bachelor's,3d animation and visual communication,2005-10-01,5,9.0,Yes,Yes,5,194.0,bachelor s
1438750,Clarendon Hills,IL,US,60514,Unknown,project management,2000-01-01,4,19.0,No,No,0,27.0,unknown
1439712,Skokie,IL,US,60076,High School,accounting basic computer,1987-06-01,6,8.0,No,Yes,15,110.0,high school
1441271,Oswego,IL,US,60543,High School,not applicable,2005-05-01,3,5.0,No,No,0,0.0,high school
1441284,Manteno,IL,US,60950,High School,technology,1975-06-01,8,27.0,Yes,Yes,6,128.0,high school
1441320,Rockford,IL,US,61108,High School,not applicable,1984-01-01,2,12.0,Yes,No,0,0.0,high school
1441692,South Holland,IL,US,60473,Bachelor's,computer science,2010-06-01,8,12.0,Unknown,No,0,98.0,bachelor s
1441915,Joliet,IL,US,60432,High School,communication,1994-06-01,0,11.0,No,Yes,16,194.0,high school
1444139,Chicago,IL,US,60615,Unknown,unknown,2000-01-01,0,11.0,Unknown,No,0,-1.0,unknown
1444890,Riverside,IL,US,60546,Bachelor's,computer and information sciences general,2012-03-01,5,18.0,Unknown,No,0,134.0,bachelor s
1446293,Markham,IL,US,60428,Bachelor's,marketing,1996-05-01,10,10.0,Yes,No,0,23.0,bachelor s
1446493,Pontiac,IL,US,61764,Vocational,electronics and computer technology,2002-03-01,6,15.0,Yes,No,0,128.0,vocational
1446927,Chicago,IL,US,60651,Unknown,unknown,2000-01-01,2,5.0,Unknown,No,0,-1.0,unknown
1449283,Saint Charles,IL,US,60175,Bachelor's,communications arts,2002-05-01,2,10.0,Yes,Yes,7,111.0,bachelor s
1449816,Chicago,IL,US,60651,Associate's,cad technology,1996-06-01,13,13.0,No,Yes,1,128.0,associate s
1451117,Naperville,IL,US,60540,Bachelor's,computer application,1997-12-01,10,16.0,Yes,No,0,41.0,bachelor s
1452641,Chicago,IL,US,60609,Unknown,business administration,2000-01-01,4,8.0,Yes,Yes,1,80.0,unknown
1453170,Crystal Lake,IL,US,60014,Bachelor's,unknown,2000-01-01,4,9.0,No,No,0,-1.0,bachelor s
1453429,Glen Ellyn,IL,US,60137,Master's,unknown,2000-01-01,5,26.0,Yes,No,0,-1.0,master s
1453589,Pingree Grove,IL,US,60140,Bachelor's,web design and development,2011-10-01,5,15.0,Yes,No,0,166.0,bachelor s
1453675,Chicago,IL,US,60609,Master's,business administration and management general,2011-07-01,4,12.0,Yes,Yes,5,80.0,master s
1454484,Glen Ellyn,IL,US,60137,Bachelor's,criminal justice,1992-06-01,6,27.0,Yes,Yes,120,111.0,bachelor s
1455364,Glenwood,IL,US,60425,Unknown,liberal arts,2000-01-01,5,32.0,Yes,Yes,5,111.0,unknown
1455534,Chicago,IL,US,60619,Unknown,unknown,2000-01-01,4,8.0,No,Yes,10,-1.0,unknown
1456040,Chicago,IL,US,60680,Master's,unknown,2012-01-01,7,17.0,No,No,0,-1.0,master s
1456130,Melrose Park,IL,US,60160,Unknown,unknown,2000-01-01,10,21.0,Yes,No,0,-1.0,unknown
1457563,South Beloit,IL,US,61080,Bachelor's,business management,1984-08-01,0,11.0,No,Yes,600,21.0,bachelor s
1459281,Hampshire,IL,US,60140,Master's,information technology,2008-03-01,10,23.0,Yes,Yes,37,134.0,master s
1461035,Warrenville,IL,US,60555,Bachelor's,economics,2000-01-01,8,27.0,Yes,No,0,0.0,bachelor s
1461206,Lombard,IL,US,60148,Master's,computer science telecommunications and distributed system,2009-12-01,9,12.0,No,No,0,98.0,master s
1461522,Rockford,IL,US,61107,Unknown,business law,2000-01-01,5,17.0,Yes,No,0,21.0,unknown
1464444,Chicago,IL,US,60628,High School,unknown,1993-06-01,5,16.0,Yes,Yes,7,-1.0,high school
1464536,Chicago,IL,US,60655,Bachelor's,business management,2005-08-01,3,5.0,No,No,0,21.0,bachelor s
1464984,Plainfield,IL,US,60586,Associate's,unknown,2000-12-01,6,14.0,No,No,0,-1.0,associate s
1465230,Chicago,IL,US,60657,Bachelor's,mechanical engineering,2000-12-01,6,12.0,Yes,No,0,148.0,bachelor s
1465407,Morton Grove,IL,US,60053,Master's,unknown,2001-01-01,3,12.0,Yes,Yes,4,-1.0,master s
1466613,Chicago,IL,US,60616,Bachelor's,marketing,2002-01-01,5,12.0,Yes,No,0,23.0,bachelor s
1467065,Dolton,IL,US,60419,Master's,human resources management personnel administration general,2005-05-01,5,12.0,Yes,Yes,3,49.0,master s
1467671,Bolingbrook,IL,US,60440,Bachelor's,project management,2000-12-01,4,18.0,No,Yes,25,27.0,bachelor s
1468160,Chicago,IL,US,60632,Associate's,medical insurance specialist medical biller,2009-11-01,2,6.0,No,No,0,30.0,associate s
1468298,Barrington,IL,US,60010,Bachelor's,accounting,1983-05-01,9,28.0,Yes,Yes,150,44.0,bachelor s
1468463,Chicago,IL,US,60657,Bachelor's,accountancy,1979-01-01,7,26.0,No,No,0,0.0,bachelor s
1468470,Ringwood,IL,US,60072,Associate's,marketing management,1992-01-01,2,30.0,No,No,0,23.0,associate s
1468875,Chicago,IL,US,60625,Unknown,unknown,2000-01-01,5,9.0,Unknown,No,0,-1.0,unknown
1469183,Naperville,IL,US,60543,Bachelor's,computer science and mathematics,1981-01-01,6,30.0,Yes,Yes,187,98.0,bachelor s
1469336,Chicago,IL,US,60654,Bachelor's,economics,2000-01-01,7,22.0,Yes,No,0,0.0,bachelor s
1470394,Dekalb,IL,US,60115,Bachelor's,finance,2012-05-01,3,2.0,No,No,0,79.0,bachelor s
1472022,Elmhurst,IL,US,60126,Unknown,unknown,2000-01-01,0,11.0,Unknown,No,0,-1.0,unknown
